Date,symbol,adj_close,ret
2019-07-31,AMZN,93.34,-0.014152936206168198
2019-08-30,AMZN,88.81,-0.048532247696593145
2019-09-30,AMZN,86.8,-0.022632586420448186
2019-10-31,AMZN,88.83,0.023387096774193594
2019-11-29,AMZN,90.04,0.013621524259822326
2019-12-31,AMZN,92.39,0.026099511328298464
2020-01-31,AMZN,100.44,0.08713064184435537
2020-02-28,AMZN,94.19,-0.06222620469932294
2020-03-31,AMZN,97.49,0.035035566408323504
2020-04-30,AMZN,123.7,0.26884808698328033
2020-05-29,AMZN,122.12,-0.01277283751010505
2020-06-30,AMZN,137.94,0.12954471012119217
2020-07-31,AMZN,158.23,0.1470929389589677
2020-08-31,AMZN,172.55,0.09050116918409934
2020-09-30,AMZN,157.44,-0.08756882063170102
2020-10-30,AMZN,151.81,-0.03575965447154472
2020-11-30,AMZN,158.4,0.04340952506422502
2020-12-31,AMZN,162.85,0.028093434343434254
2021-01-29,AMZN,160.31,-0.015597175314706724
2021-02-26,AMZN,154.65,-0.03530659347514187
2021-03-31,AMZN,154.7,0.0003233107015840897
2021-04-30,AMZN,173.37,0.1206851971557854
2021-05-28,AMZN,161.15,-0.07048508969256506
2021-06-30,AMZN,172.01,0.06739062984796762
2021-07-30,AMZN,166.38,-0.032730655194465386
2021-08-31,AMZN,173.54,0.0430340185118403
2021-09-30,AMZN,164.25,-0.05353232684107401
2021-10-29,AMZN,168.62,0.02660578386605783
2021-11-30,AMZN,175.35,0.039912228679871875
2021-12-31,AMZN,166.72,-0.04921585400627315
2022-01-31,AMZN,149.57,-0.10286708253358934
2022-02-28,AMZN,153.56,0.02667647255465666
2022-03-31,AMZN,163.0,0.06147434227663462
2022-04-29,AMZN,124.28,-0.23754601226993866
2022-05-31,AMZN,120.21,-0.032748632121017085
2022-06-30,AMZN,106.21,-0.11646285666749856
2022-07-29,AMZN,134.95,0.27059598907824123
2022-08-31,AMZN,126.77,-0.06061504260837347
2022-09-30,AMZN,113.0,-0.10862191370197993
2022-10-31,AMZN,102.44,-0.09345132743362838
2022-11-30,AMZN,96.54,-0.05759468957438496
2022-12-30,AMZN,84.0,-0.1298943443132381
2023-01-31,AMZN,103.13,0.22773809523809518
2023-02-28,AMZN,94.23,-0.08629884611655181
2023-03-31,AMZN,103.29,0.09614772365488711
2023-04-28,AMZN,105.45,0.02091199535288979
2023-05-31,AMZN,120.58,0.14348032242769082
2023-06-30,AMZN,130.36,0.08110797810582193
2023-07-31,AMZN,133.68,0.02546793494937094
2023-08-31,AMZN,138.01,0.032390783961699476
2023-09-29,AMZN,127.12,-0.07890732555611901
2023-10-31,AMZN,133.09,0.04696349905601016
2023-11-30,AMZN,146.09,0.09767826282966419
2023-12-29,AMZN,151.94,0.040043808611130105
2024-01-31,AMZN,155.2,0.02145583783072258
2024-02-29,AMZN,176.76,0.13891752577319583
2024-03-28,AMZN,180.38,0.020479746548992983
2024-04-30,AMZN,175.0,-0.029825923051336023
2024-05-31,AMZN,176.44,0.008228571428571474
2024-06-28,AMZN,193.25,0.09527318068465207
2024-07-31,AMZN,186.98,-0.032445019404915953
2024-08-30,AMZN,178.5,-0.04535244411166961
2024-09-30,AMZN,186.33,0.04386554621848737
2024-10-31,AMZN,186.4,0.00037567756131595686
2024-11-29,AMZN,207.89,0.11528969957081525
2024-12-31,AMZN,219.39,0.05531771609986058
2025-01-31,AMZN,237.68,0.08336751903003803
2025-02-28,AMZN,212.28,-0.10686637495792661
2025-03-31,AMZN,190.26,-0.10373092142453366
2025-04-30,AMZN,184.42,-0.030694838641858513
2025-05-30,AMZN,205.01,0.11164732675414824
2025-06-30,AMZN,219.39,0.07014291985756782
2025-07-31,AMZN,234.11,0.06709512739869661
2025-08-29,AMZN,229.0,-0.02182734611934567
2025-09-30,AMZN,219.57,-0.04117903930131006
2025-10-31,AMZN,244.22,0.11226488135901991
2025-11-28,AMZN,233.22,-0.04504135615428717
2025-12-31,AMZN,230.82,-0.010290712631849774
2015-02-27,CVX,106.68,0.04047595825612027
2015-03-31,CVX,104.98,-0.015935508061492354
2015-04-30,CVX,111.06,0.05791579348447318
2015-05-29,CVX,103.0,-0.072573383756528
2015-06-30,CVX,96.47,-0.06339805825242717
2015-07-31,CVX,88.48,-0.08282367575412042
2015-08-31,CVX,80.99,-0.08465189873417733
2015-09-30,CVX,78.88,-0.02605259908630697
2015-10-30,CVX,90.88,0.15212981744421916
2015-11-30,CVX,91.32,0.0048415492957745165
2015-12-31,CVX,89.96,-0.014892685063512934
2016-01-29,CVX,86.47,-0.03879502000889279
2016-02-29,CVX,83.44,-0.035041054701052454
2016-03-31,CVX,95.4,0.14333652924256968
2016-04-29,CVX,102.18,0.0710691823899372
2016-05-31,CVX,101.0,-0.011548248189469645
2016-06-30,CVX,104.83,0.037920792079207954
2016-07-29,CVX,102.48,-0.022417246971286775
2016-08-31,CVX,100.58,-0.01854020296643255
2016-09-30,CVX,102.92,0.023265062636707023
2016-10-31,CVX,104.75,0.017780800621842285
2016-11-30,CVX,111.56,0.06501193317422427
2016-12-30,CVX,117.7,0.05503764790247412
2017-01-31,CVX,111.35,-0.05395072217502128
2017-02-28,CVX,112.5,0.01032779524023364
2017-03-31,CVX,107.37,-0.045599999999999974
2017-04-28,CVX,106.7,-0.0062401043121914634
2017-05-31,CVX,103.48,-0.03017806935332712
2017-06-30,CVX,104.33,0.00821414766138373
2017-07-31,CVX,109.19,0.04658295792197831
2017-08-31,CVX,107.62,-0.014378606099459623
2017-09-29,CVX,117.5,0.09180449730533358
2017-10-31,CVX,115.89,-0.013702127659574459
2017-11-30,CVX,118.99,0.026749503839847977
2017-12-29,CVX,125.19,0.052105218925960095
2018-01-31,CVX,125.35,0.0012780573528237138
2018-02-28,CVX,111.92,-0.10714000797766254
2018-03-29,CVX,114.04,0.018942101501072228
2018-04-30,CVX,125.11,0.0970712030866363
2018-05-31,CVX,124.3,-0.006474302613699967
2018-06-29,CVX,126.43,0.017135961383749176
2018-07-31,CVX,126.27,-0.0012655224234755513
2018-08-31,CVX,118.46,-0.06185158786726852
2018-09-28,CVX,122.28,0.03224717204119543
2018-10-31,CVX,111.65,-0.08693163231926726
2018-11-30,CVX,118.94,0.06529332736229287
2018-12-31,CVX,108.79,-0.08533714477887999
2019-01-31,CVX,114.65,0.05386524496736822
2019-02-28,CVX,119.58,0.043000436109899676
2019-03-29,CVX,123.18,0.03010536879076775
2019-04-30,CVX,120.06,-0.025328787140769693
2019-05-31,CVX,113.85,-0.051724137931034586
2019-06-28,CVX,124.44,0.09301712779973648
2019-07-31,CVX,123.11,-0.010687881710061076
2019-08-30,CVX,117.72,-0.04378198359190966
2019-09-30,CVX,118.6,0.007475365273530432
2019-10-31,CVX,116.14,-0.02074198988195608
2019-11-29,CVX,117.13,0.008524194937144847
2019-12-31,CVX,120.51,0.028856825749167703
2020-01-31,CVX,107.14,-0.11094514978010128
2020-02-28,CVX,93.34,-0.12880343475826017
2020-03-31,CVX,72.46,-0.22369830726376694
2020-04-30,CVX,92.0,0.26966602263317707
2020-05-29,CVX,91.7,-0.003260869565217317
2020-06-30,CVX,89.23,-0.02693565976008727
2020-07-31,CVX,83.94,-0.05928499383615382
2020-08-31,CVX,83.93,-0.00011913271384311752
2020-09-30,CVX,72.0,-0.14214226140831654
2020-10-30,CVX,69.5,-0.03472222222222221
2020-11-30,CVX,87.18,0.2543884892086332
2020-12-31,CVX,84.45,-0.03131452167928428
2021-01-29,CVX,85.2,0.008880994671403242
2021-02-26,CVX,100.0,0.1737089201877935
2021-03-31,CVX,104.79,0.047900000000000054
2021-04-30,CVX,103.07,-0.01641377994083415
2021-05-28,CVX,103.79,0.006985543805181127
2021-06-30,CVX,104.74,0.009153097600924864
2021-07-30,CVX,101.81,-0.027974030933740623
2021-08-31,CVX,96.77,-0.04950397799823203
2021-09-30,CVX,101.45,0.04836209569081329
2021-10-29,CVX,114.49,0.12853622474125181
2021-11-30,CVX,112.87,-0.014149707398025901
2021-12-31,CVX,117.35,0.03969168069460438
2022-01-31,CVX,131.33,0.11913080528334064
2022-02-28,CVX,144.0,0.09647452981040128
2022-03-31,CVX,162.83,0.1307638888888889
2022-04-29,CVX,156.67,-0.03783086654793355
2022-05-31,CVX,174.66,0.1148273440990617
2022-06-30,CVX,144.78,-0.17107523187907936
2022-07-29,CVX,163.78,0.13123359580052485
2022-08-31,CVX,158.06,-0.03492489925509834
2022-09-30,CVX,143.67,-0.09104137669239543
2022-10-31,CVX,180.9,0.25913551889747355
2022-11-30,CVX,183.31,0.01332227750138193
2022-12-30,CVX,179.49,-0.02083901587474768
2023-01-31,CVX,174.02,-0.030475235389158195
2023-02-28,CVX,160.77,-0.07614067348580622
2023-03-31,CVX,163.16,0.014865957579150324
2023-04-28,CVX,168.58,0.033218926207403854
2023-05-31,CVX,150.62,-0.10653695574801281
2023-06-30,CVX,157.35,0.0446819811446022
2023-07-31,CVX,163.66,0.0401016841436288
2023-08-31,CVX,161.1,-0.015642185017719634
2023-09-29,CVX,168.62,0.046679081315953
2023-10-31,CVX,145.73,-0.13574902146839052
2023-11-30,CVX,143.6,-0.014616070815892335
2023-12-29,CVX,149.16,0.038718662952646365
2024-01-31,CVX,147.43,-0.011598283722177416
2024-02-29,CVX,152.01,0.031065590449704805
2024-03-28,CVX,157.74,0.037694888494178125
2024-04-30,CVX,161.27,0.022378597692405133
2024-05-31,CVX,162.3,0.006386804737396945
2024-06-28,CVX,156.42,-0.03622920517560091
2024-07-31,CVX,160.47,0.02589182968929804
2024-08-30,CVX,147.95,-0.07802081385928838
2024-09-30,CVX,147.27,-0.0045961473470765846
2024-10-31,CVX,148.82,0.010524886263325817
2024-11-29,CVX,161.93,0.08809299825292305
2024-12-31,CVX,144.84,-0.1055394306181684
2025-01-31,CVX,149.19,0.03003314001656987
2025-02-28,CVX,158.62,0.06320798981164955
2025-03-31,CVX,167.29,0.05465893329970983
2025-04-30,CVX,136.06,-0.1866818100304859
2025-05-30,CVX,136.7,0.004703807143906946
2025-06-30,CVX,143.19,0.04747622531089979
2025-07-31,CVX,151.64,0.059012500872965834
2025-08-29,CVX,160.6,0.05908731205486695
2025-09-30,CVX,155.29,-0.03306351183063516
2025-10-31,CVX,157.72,0.0156481421855883
2025-11-28,CVX,151.13,-0.04178290641643423
2025-12-31,CVX,152.41,0.008469529544101073
2015-02-27,F,16.34,0.11080897348742336
2015-03-31,F,16.14,-0.012239902080783294
2015-04-30,F,15.8,-0.02106567534076831
2015-05-29,F,15.17,-0.03987341772151909
2015-06-30,F,15.01,-0.010547132498352041
2015-07-31,F,14.83,-0.011992005329780175
2015-08-31,F,13.87,-0.06473364801078896
2015-09-30,F,13.57,-0.021629416005767732
2015-10-30,F,14.81,0.09137803979366255
2015-11-30,F,14.33,-0.03241053342336264
2015-12-31,F,14.09,-0.016748080949057886
2016-01-29,F,11.94,-0.15259048970901357
2016-02-29,F,12.51,0.047738693467336724
2016-03-31,F,13.5,0.07913669064748197
2016-04-29,F,13.56,0.004444444444444473
2016-05-31,F,13.49,-0.005162241887905594
2016-06-30,F,12.57,-0.06819866567828015
2016-07-29,F,12.66,0.007159904534606243
2016-08-31,F,12.6,-0.004739336492891044
2016-09-30,F,12.07,-0.042063492063492025
2016-10-31,F,11.74,-0.027340513670256805
2016-11-30,F,11.96,0.01873935264054527
2016-12-30,F,12.13,0.014214046822742521
2017-01-31,F,12.36,0.018961253091508645
2017-02-28,F,12.53,0.013754045307443397
2017-03-31,F,11.64,-0.07102952913008764
2017-04-28,F,11.47,-0.014604810996563522
2017-05-31,F,11.12,-0.03051438535309514
2017-06-30,F,11.19,0.00629496402877705
2017-07-31,F,11.22,0.002680965147453085
2017-08-31,F,11.03,-0.016934046345811193
2017-09-29,F,11.97,0.08522212148685426
2017-10-31,F,12.27,0.025062656641603898
2017-11-30,F,12.52,0.02037489812550941
2017-12-29,F,12.49,-0.0023961661341852514
2018-01-31,F,10.97,-0.12169735788630898
2018-02-28,F,10.61,-0.03281677301732011
2018-03-29,F,11.08,0.04429783223374173
2018-04-30,F,11.24,0.014440433212996373
2018-05-31,F,11.55,0.02758007117437722
2018-06-29,F,11.07,-0.04155844155844157
2018-07-31,F,10.04,-0.09304426377597119
2018-08-31,F,9.48,-0.055776892430278724
2018-09-28,F,9.25,-0.02426160337552752
2018-10-31,F,9.55,0.032432432432432545
2018-11-30,F,9.41,-0.01465968586387445
2018-12-31,F,7.65,-0.18703506907545164
2019-01-31,F,8.8,0.15032679738562105
2019-02-28,F,8.77,-0.003409090909091028
2019-03-29,F,8.78,0.0011402508551880963
2019-04-30,F,10.45,0.19020501138952173
2019-05-31,F,9.52,-0.08899521531100474
2019-06-28,F,10.23,0.07457983193277329
2019-07-31,F,9.53,-0.06842619745845557
2019-08-30,F,9.17,-0.03777544596012583
2019-09-30,F,9.16,-0.0010905125408942062
2019-10-31,F,8.59,-0.06222707423580787
2019-11-29,F,9.06,0.05471478463329471
2019-12-31,F,9.3,0.026490066225165476
2020-01-31,F,8.82,-0.05161290322580647
2020-02-28,F,6.96,-0.2108843537414966
2020-03-31,F,4.83,-0.30603448275862066
2020-04-30,F,5.09,0.053830227743271175
2020-05-29,F,5.71,0.12180746561886058
2020-06-30,F,6.08,0.06479859894921192
2020-07-31,F,6.61,0.08717105263157898
2020-08-31,F,6.82,0.03177004538577921
2020-09-30,F,6.66,-0.02346041055718473
2020-10-30,F,7.73,0.16066066066066065
2020-11-30,F,9.08,0.17464424320827932
2020-12-31,F,8.79,-0.03193832599118951
2021-01-29,F,10.53,0.1979522184300342
2021-02-26,F,11.7,0.11111111111111116
2021-03-31,F,12.25,0.047008547008547064
2021-04-30,F,11.54,-0.05795918367346942
2021-05-28,F,14.53,0.2590987868284229
2021-06-30,F,14.86,0.02271163110805241
2021-07-30,F,13.95,-0.06123822341857332
2021-08-31,F,13.03,-0.06594982078853051
2021-09-30,F,14.16,0.08672294704528016
2021-10-29,F,17.08,0.20621468926553654
2021-11-30,F,19.19,0.12353629976580804
2021-12-31,F,20.77,0.08233454924439809
2022-01-31,F,20.3,-0.022628791526239755
2022-02-28,F,17.56,-0.13497536945812816
2022-03-31,F,16.91,-0.03701594533029606
2022-04-29,F,14.16,-0.16262566528681255
2022-05-31,F,13.68,-0.03389830508474578
2022-06-30,F,11.13,-0.1864035087719298
2022-07-29,F,14.69,0.3198562443845461
2022-08-31,F,15.24,0.03744043567052424
2022-09-30,F,11.2,-0.2650918635170604
2022-10-31,F,13.37,0.1937500000000001
2022-11-30,F,13.9,0.039640987284966345
2022-12-30,F,11.63,-0.16330935251798562
2023-01-31,F,13.51,0.16165090283748906
2023-02-28,F,12.07,-0.1065877128053293
2023-03-31,F,12.6,0.043910521955260906
2023-04-28,F,11.88,-0.05714285714285705
2023-05-31,F,12.0,0.010101010101009944
2023-06-30,F,15.13,0.2608333333333335
2023-07-31,F,13.21,-0.12690019828155985
2023-08-31,F,12.13,-0.08175624526873582
2023-09-29,F,12.42,0.023907666941467287
2023-10-31,F,9.75,-0.21497584541062797
2023-11-30,F,10.26,0.05230769230769239
2023-12-29,F,12.19,0.18810916179337234
2024-01-31,F,11.72,-0.03855619360131246
2024-02-29,F,12.44,0.06143344709897591
2024-03-28,F,13.28,0.067524115755627
2024-04-30,F,12.15,-0.08509036144578308
2024-05-31,F,12.13,-0.0016460905349794386
2024-06-28,F,12.54,0.03380049464138479
2024-07-31,F,10.82,-0.13716108452950548
2024-08-30,F,11.19,0.0341959334565618
2024-09-30,F,10.56,-0.05630026809651467
2024-10-31,F,10.29,-0.02556818181818199
2024-11-29,F,11.13,0.08163265306122458
2024-12-31,F,9.9,-0.11051212938005395
2025-01-31,F,10.08,0.018181818181818077
2025-02-28,F,9.55,-0.052579365079365004
2025-03-31,F,10.03,0.05026178010471183
2025-04-30,F,10.01,-0.001994017946161497
2025-05-30,F,10.38,0.036963036963037155
2025-06-30,F,10.85,0.045279383429672304
2025-07-31,F,11.07,0.02027649769585249
2025-08-29,F,11.77,0.06323396567298989
2025-09-30,F,11.96,0.016142735768904126
2025-10-31,F,13.13,0.09782608695652173
2025-11-28,F,13.28,0.011424219345011366
2025-12-31,F,13.12,-0.012048192771084376
2015-02-27,GOOGL,28.13,0.046502976190476275
2015-03-31,GOOGL,27.74,-0.013864201919658758
2015-04-30,GOOGL,27.44,-0.010814708002883866
2015-05-29,GOOGL,27.27,-0.006195335276968028
2015-06-30,GOOGL,27.0,-0.00990099009900991
2015-07-31,GOOGL,32.88,0.21777777777777785
2015-08-31,GOOGL,32.39,-0.01490267639902687
2015-09-30,GOOGL,31.92,-0.014510651435628241
2015-10-30,GOOGL,36.87,0.1550751879699246
2015-11-30,GOOGL,38.14,0.03444534852183345
2015-12-31,GOOGL,38.9,0.019926586261143076
2016-01-29,GOOGL,38.07,-0.021336760925449783
2016-02-29,GOOGL,35.86,-0.05805095876017863
2016-03-31,GOOGL,38.15,0.06385945343000565
2016-04-29,GOOGL,35.39,-0.07234600262123192
2016-05-31,GOOGL,37.44,0.05792596778751058
2016-06-30,GOOGL,35.18,-0.06036324786324776
2016-07-29,GOOGL,39.57,0.12478681068789088
2016-08-31,GOOGL,39.49,-0.0020217336365933036
2016-09-30,GOOGL,40.2,0.017979235249430348
2016-10-31,GOOGL,40.5,0.00746268656716409
2016-11-30,GOOGL,38.79,-0.04222222222222227
2016-12-30,GOOGL,39.62,0.02139726733694247
2017-01-31,GOOGL,41.01,0.03508329126703691
2017-02-28,GOOGL,42.25,0.030236527676176683
2017-03-31,GOOGL,42.39,0.003313609467455736
2017-04-28,GOOGL,46.23,0.09058740268931342
2017-05-31,GOOGL,49.35,0.06748864373783259
2017-06-30,GOOGL,46.48,-0.05815602836879441
2017-07-31,GOOGL,47.28,0.017211703958692093
2017-08-31,GOOGL,47.76,0.010152284263959421
2017-09-29,GOOGL,48.69,0.019472361809045324
2017-10-31,GOOGL,51.65,0.060792770589443546
2017-11-30,GOOGL,51.81,0.0030977734753145914
2017-12-29,GOOGL,52.67,0.01659911214051335
2018-01-31,GOOGL,59.11,0.12227074235807867
2018-02-28,GOOGL,55.2,-0.06614785992217898
2018-03-29,GOOGL,51.86,-0.06050724637681171
2018-04-30,GOOGL,50.93,-0.01793289625915928
2018-05-31,GOOGL,55.0,0.079913606911447
2018-06-29,GOOGL,56.46,0.02654545454545465
2018-07-31,GOOGL,61.36,0.08678710591569261
2018-08-31,GOOGL,61.59,0.003748370273794155
2018-09-28,GOOGL,60.35,-0.020133138496509217
2018-10-31,GOOGL,54.53,-0.09643744821872413
2018-11-30,GOOGL,55.48,0.017421602787456303
2018-12-31,GOOGL,52.25,-0.05821917808219168
2019-01-31,GOOGL,56.29,0.07732057416267946
2019-02-28,GOOGL,56.33,0.0007106057914372244
2019-03-29,GOOGL,58.84,0.04455884963607315
2019-04-30,GOOGL,59.95,0.018864717878993797
2019-05-31,GOOGL,55.33,-0.07706422018348635
2019-06-28,GOOGL,54.14,-0.021507319718055307
2019-07-31,GOOGL,60.91,0.125046176579239
2019-08-30,GOOGL,59.53,-0.022656378263010923
2019-09-30,GOOGL,61.06,0.02570132706198547
2019-10-31,GOOGL,62.94,0.03078938748771698
2019-11-29,GOOGL,65.2,0.03590721321893886
2019-12-31,GOOGL,66.97,0.02714723926380369
2020-01-31,GOOGL,71.64,0.06973271614155596
2020-02-28,GOOGL,66.96,-0.0653266331658292
2020-03-31,GOOGL,58.1,-0.1323178016726403
2020-04-30,GOOGL,67.34,0.15903614457831328
2020-05-29,GOOGL,71.68,0.06444906444906451
2020-06-30,GOOGL,70.9,-0.010881696428571397
2020-07-31,GOOGL,74.4,0.049365303244005565
2020-08-31,GOOGL,81.48,0.0951612903225807
2020-09-30,GOOGL,73.28,-0.10063819342169855
2020-10-30,GOOGL,80.81,0.10275655021834051
2020-11-30,GOOGL,87.72,0.08550921915604492
2020-12-31,GOOGL,87.63,-0.0010259917920657502
2021-01-29,GOOGL,91.37,0.042679447677736126
2021-02-26,GOOGL,101.1,0.1064900952172485
2021-03-31,GOOGL,103.13,0.0200791295746785
2021-04-30,GOOGL,117.68,0.14108406865121692
2021-05-28,GOOGL,117.84,0.0013596193065941176
2021-06-30,GOOGL,122.09,0.036065852002715504
2021-07-30,GOOGL,134.73,0.10353018265214176
2021-08-31,GOOGL,144.7,0.0739998515549618
2021-09-30,GOOGL,133.68,-0.07615756738078772
2021-10-29,GOOGL,148.05,0.10749551166965898
2021-11-30,GOOGL,141.9,-0.041540020263424515
2021-12-31,GOOGL,144.85,0.020789288231148673
2022-01-31,GOOGL,135.3,-0.06593027269589213
2022-02-28,GOOGL,135.06,-0.0017738359201774356
2022-03-31,GOOGL,139.07,0.029690507922404796
2022-04-29,GOOGL,114.11,-0.17947796073919609
2022-05-31,GOOGL,113.76,-0.003067215844360649
2022-06-30,GOOGL,108.96,-0.04219409282700437
2022-07-29,GOOGL,116.32,0.06754772393538921
2022-08-31,GOOGL,108.22,-0.0696354883081155
2022-09-30,GOOGL,95.65,-0.11615228238772868
2022-10-31,GOOGL,94.51,-0.011918452692106674
2022-11-30,GOOGL,100.99,0.06856417310337526
2022-12-30,GOOGL,88.23,-0.1263491434795524
2023-01-31,GOOGL,98.84,0.12025388189958064
2023-02-28,GOOGL,90.06,-0.08883043302306759
2023-03-31,GOOGL,103.73,0.1517876970908283
2023-04-28,GOOGL,107.34,0.03480188952087149
2023-05-31,GOOGL,122.87,0.14468045463014723
2023-06-30,GOOGL,119.7,-0.025799625620574584
2023-07-31,GOOGL,132.72,0.1087719298245613
2023-08-31,GOOGL,136.17,0.025994575045207968
2023-09-29,GOOGL,130.86,-0.03899537343027082
2023-10-31,GOOGL,124.08,-0.05181109582760213
2023-11-30,GOOGL,132.53,0.0681012250161186
2023-12-29,GOOGL,139.69,0.054025503659548724
2024-01-31,GOOGL,140.1,0.0029350705132793475
2024-02-29,GOOGL,138.46,-0.011705924339757257
2024-03-28,GOOGL,150.93,0.09006211180124213
2024-04-30,GOOGL,162.78,0.07851321804810163
2024-05-31,GOOGL,172.5,0.0597124953925543
2024-06-28,GOOGL,182.15,0.055942028985507264
2024-07-31,GOOGL,171.54,-0.058248696129563626
2024-08-30,GOOGL,163.38,-0.04756908009793637
2024-09-30,GOOGL,165.85,0.015118129514016365
2024-10-31,GOOGL,171.11,0.031715405486885784
2024-11-29,GOOGL,168.95,-0.012623458593887138
2024-12-31,GOOGL,189.3,0.12044983722994984
2025-01-31,GOOGL,204.02,0.07776016904384564
2025-02-28,GOOGL,170.28,-0.16537594353494756
2025-03-31,GOOGL,154.64,-0.09184871975569664
2025-04-30,GOOGL,158.8,0.026901189860320862
2025-05-30,GOOGL,171.74,0.08148614609571792
2025-06-30,GOOGL,176.23,0.02614417142191683
2025-07-31,GOOGL,191.9,0.08891789139193107
2025-08-29,GOOGL,212.91,0.10948410630536731
2025-09-30,GOOGL,243.1,0.14179700342867885
2025-10-31,GOOGL,281.19,0.15668449197860967
2025-11-28,GOOGL,320.18,0.1386606920587503
2025-12-31,GOOGL,313.0,-0.022424886001624067
2015-02-27,KR,35.58,0.03040834057341435
2015-03-31,KR,38.33,0.07729061270376625
2015-04-30,KR,34.46,-0.10096530133055037
2015-05-29,KR,36.4,0.0562971561230412
2015-06-30,KR,36.26,-0.0038461538461538325
2015-07-31,KR,39.24,0.08218422504136802
2015-08-31,KR,34.5,-0.12079510703363916
2015-09-30,KR,36.07,0.04550724637681158
2015-10-30,KR,37.8,0.0479622955364567
2015-11-30,KR,37.66,-0.0037037037037037646
2015-12-31,KR,41.83,0.11072756240042492
2016-01-29,KR,38.81,-0.07219698780779338
2016-02-29,KR,39.91,0.028343210512754347
2016-03-31,KR,38.25,-0.0415935855675269
2016-04-29,KR,35.39,-0.07477124183006534
2016-05-31,KR,35.76,0.010454930771404358
2016-06-30,KR,36.79,0.028803131991051556
2016-07-29,KR,34.19,-0.07067137809187285
2016-08-31,KR,31.99,-0.06434630008774489
2016-09-30,KR,29.68,-0.07221006564551413
2016-10-31,KR,30.98,0.04380053908355808
2016-11-30,KR,32.3,0.04260813428018073
2016-12-30,KR,34.51,0.06842105263157894
2017-01-31,KR,33.96,-0.01593740944653721
2017-02-28,KR,31.8,-0.06360424028268552
2017-03-31,KR,29.49,-0.0726415094339623
2017-04-28,KR,29.65,0.005425567989148838
2017-05-31,KR,29.78,0.0043844856661046094
2017-06-30,KR,23.32,-0.2169241101410343
2017-07-31,KR,24.52,0.05145797598627788
2017-08-31,KR,21.87,-0.1080750407830342
2017-09-29,KR,20.06,-0.0827617741197989
2017-10-31,KR,20.7,0.031904287138584175
2017-11-30,KR,25.86,0.24927536231884062
2017-12-29,KR,27.45,0.061484918793503374
2018-01-31,KR,30.36,0.10601092896174857
2018-02-28,KR,27.12,-0.10671936758893275
2018-03-29,KR,23.94,-0.11725663716814161
2018-04-30,KR,25.19,0.05221386800334171
2018-05-31,KR,24.33,-0.034140531957125964
2018-06-29,KR,28.45,0.1693382655158242
2018-07-31,KR,29.0,0.019332161687170446
2018-08-31,KR,31.5,0.0862068965517242
2018-09-28,KR,29.11,-0.07587301587301587
2018-10-31,KR,29.76,0.022329096530401937
2018-11-30,KR,29.66,-0.0033602150537634934
2018-12-31,KR,27.5,-0.07282535401213752
2019-01-31,KR,28.33,0.030181818181818088
2019-02-28,KR,29.33,0.035298270384751085
2019-03-29,KR,24.6,-0.16126832594613016
2019-04-30,KR,25.78,0.04796747967479664
2019-05-31,KR,22.81,-0.11520558572536854
2019-06-28,KR,21.71,-0.04822446295484428
2019-07-31,KR,21.16,-0.025333947489636133
2019-08-30,KR,23.68,0.11909262759924388
2019-09-30,KR,25.78,0.08868243243243246
2019-10-31,KR,24.64,-0.044220325833979834
2019-11-29,KR,27.34,0.10957792207792205
2019-12-31,KR,28.99,0.06035113386978774
2020-01-31,KR,26.86,-0.07347361159020349
2020-02-28,KR,28.13,0.04728220402084893
2020-03-31,KR,30.12,0.07074297902595106
2020-04-30,KR,31.61,0.04946879150066397
2020-05-29,KR,32.62,0.03195191395128116
2020-06-30,KR,33.85,0.03770692826486832
2020-07-31,KR,34.79,0.027769571639586266
2020-08-31,KR,35.68,0.025582063811440126
2020-09-30,KR,33.91,-0.04960762331838575
2020-10-30,KR,32.21,-0.050132704217044965
2020-11-30,KR,33.0,0.02452654455138159
2020-12-31,KR,31.76,-0.037575757575757485
2021-01-29,KR,34.5,0.08627204030226698
2021-02-26,KR,32.21,-0.06637681159420283
2021-03-31,KR,35.99,0.1173548587395219
2021-04-30,KR,36.54,0.01528202278410662
2021-05-28,KR,36.98,0.012041598248494711
2021-06-30,KR,38.31,0.03596538669551119
2021-07-30,KR,40.7,0.06238580005220573
2021-08-31,KR,46.03,0.1309582309582309
2021-09-30,KR,40.43,-0.12165978709537262
2021-10-29,KR,40.02,-0.010140984417511656
2021-11-30,KR,41.53,0.03773113443278353
2021-12-31,KR,45.26,0.08981459186130492
2022-01-31,KR,43.59,-0.036897923110914554
2022-02-28,KR,46.8,0.07364074328974524
2022-03-31,KR,57.37,0.22585470085470094
2022-04-29,KR,53.96,-0.05943873104409969
2022-05-31,KR,52.97,-0.018346923647146074
2022-06-30,KR,47.33,-0.10647536341325281
2022-07-29,KR,46.44,-0.018804141136699815
2022-08-31,KR,47.94,0.03229974160206717
2022-09-30,KR,43.75,-0.087400917813934
2022-10-31,KR,47.29,0.08091428571428572
2022-11-30,KR,49.19,0.04017762740537112
2022-12-30,KR,44.58,-0.09371823541370194
2023-01-31,KR,44.63,0.0011215791834904287
2023-02-28,KR,43.14,-0.03338561505713655
2023-03-31,KR,49.37,0.14441353732035234
2023-04-28,KR,48.63,-0.01498885963135499
2023-05-31,KR,45.33,-0.06785934608266508
2023-06-30,KR,47.0,0.03684094418707251
